id,data_id,klient_id,trener_id,zajecie_id,sala_id,ocena_zajec,czas_trwania,liczba_uczestnikow,data_zajec
1222,4659,157,6,24,70,4.1,90,25,2025-09-04 09:14:00
1223,4930,86,12,15,62,3.7,90,23,2024-06-15 18:16:00
1224,4411,128,4,11,68,1.7,45,15,2025-07-14 16:04:00
1225,5037,164,20,19,62,3.6,120,22,2024-12-29 15:09:00
1226,4761,150,4,24,64,4.5,45,19,2024-12-12 19:47:00
1227,4948,5,9,10,68,1.3,60,11,2024-02-10 21:18:00
1228,4667,140,20,13,66,5.0,45,18,2024-02-15 13:03:00
1229,5007,81,20,15,64,3.8,120,30,2024-07-09 21:37:00
1230,4474,126,11,23,67,1.4,90,7,2025-10-09 21:25:00
1231,4740,76,14,13,69,2.6,45,15,2024-05-12 20:10:00
1232,4894,17,5,14,67,4.7,90,28,2025-02-11 13:17:00
1233,4747,12,19,13,67,4.9,60,5,2025-05-31 19:59:00
1234,4472,85,13,23,68,2.7,90,12,2024-06-18 17:22:00
1235,4823,16,7,14,69,3.8,45,27,2025-11-09 21:08:00
1236,4864,114,18,16,69,1.3,90,25,2025-08-27 09:57:00
1237,4742,70,4,21,64,1.4,60,26,2025-05-16 07:32:00
1238,4849,57,16,20,67,3.6,90,24,2025-11-23 16:40:00
1239,4568,199,9,20,67,2.5,90,12,2025-09-21 06:43:00
1240,4606,140,9,10,64,2.3,60,19,2024-06-03 06:30:00
1241,4918,33,11,14,66,1.2,45,27,2026-01-13 12:31:00
1242,4773,67,10,18,62,4.6,90,6,2024-02-28 19:44:00
1243,4439,112,1,10,70,1.2,120,16,2025-03-15 11:33:00
1244,4486,116,12,20,69,4.6,45,24,2025-08-22 21:02:00
1245,5045,166,11,12,68,4.2,45,6,2024-08-08 14:01:00
1246,4451,144,5,24,68,2.1,45,11,2024-03-18 07:53:00
1247,4911,43,1,20,68,1.1,120,13,2025-03-12 06:24:00
1248,4912,151,6,13,69,3.4,90,11,2024-10-27 16:26:00
1249,4668,117,10,18,63,3.0,45,5,2024-01-23 20:52:00
1250,4673,34,8,20,68,1.1,45,24,2024-05-14 07:52:00
1251,4389,52,8,22,64,1.3,90,26,2025-08-19 20:48:00
1252,4946,111,15,18,66,1.4,120,5,2024-06-20 14:41:00
1253,4829,6,10,23,63,1.5,90,15,2025-07-29 22:18:00
1254,4508,87,12,11,64,3.1,120,16,2025-07-26 08:08:00
1255,4419,200,17,16,68,1.6,120,29,2024-08-13 16:44:00
1256,4503,133,15,11,63,4.7,90,10,2025-11-10 11:14:00
1257,4946,151,3,18,63,1.9,45,22,2025-08-11 17:54:00
1258,4482,198,13,23,67,4.4,90,29,2025-07-25 11:27:00
1259,4765,133,19,12,63,1.0,120,24,2025-08-11 09:35:00
1260,4980,131,18,20,70,2.1,60,10,2025-07-21 06:22:00
1261,4416,129,2,10,67,5.0,120,8,2025-09-09 18:14:00
1262,4404,19,8,14,66,3.1,60,23,2024-12-17 18:03:00
1263,4782,158,10,18,65,4.5,45,14,2024-03-16 18:57:00
1264,4786,135,15,24,62,4.5,60,7,2024-05-23 10:42:00
1265,4888,23,6,23,64,2.8,45,13,2024-09-25 21:59:00
1266,4514,95,20,24,66,2.6,45,24,2025-06-18 18:07:00
1267,5101,194,11,14,66,3.1,45,8,2025-09-25 08:21:00
1268,4938,144,15,20,62,1.1,60,22,2024-03-28 18:16:00
1269,4828,29,9,19,65,2.9,60,24,2025-10-27 10:43:00
1270,5029,31,6,19,62,1.2,90,23,2025-01-14 16:29:00
1271,4680,55,9,12,70,4.9,90,24,2025-10-15 08:11:00
1272,4470,52,2,21,64,4.8,45,27,2025-03-06 16:15:00
1273,4933,128,16,15,68,3.2,90,16,2024-10-16 16:33:00
1274,5022,116,9,13,70,4.3,45,11,2025-10-10 11:38:00
1275,4805,168,14,16,65,3.0,120,15,2025-08-15 10:12:00
1276,4667,62,6,15,64,2.1,90,21,2025-08-30 18:36:00
1277,5002,82,20,22,63,4.2,45,18,2025-04-11 20:58:00
1278,4463,12,19,22,62,3.1,45,6,2025-07-29 15:11:00
1279,4615,93,16,14,64,4.8,120,9,2024-06-12 17:30:00
1280,4674,99,10,20,69,4.0,120,17,2025-08-01 13:49:00
1281,4919,182,18,11,61,3.1,45,9,2024-03-23 17:59:00
1282,4536,126,4,21,65,3.3,90,28,2024-03-14 18:31:00
1283,4475,63,3,19,65,3.2,45,6,2025-01-02 13:13:00
1284,4479,173,4,10,65,3.4,90,23,2025-04-15 08:30:00
1285,4634,47,20,16,61,2.3,90,11,2024-02-08 17:45:00
1286,4614,191,19,13,67,3.6,60,13,2025-01-29 10:47:00
1287,4465,96,14,24,67,2.9,120,19,2024-12-09 15:31:00
1288,4680,48,10,19,67,3.1,60,18,2025-06-01 22:16:00
1289,4988,171,13,11,68,4.6,120,7,2025-06-22 13:45:00
1290,4858,152,19,17,66,3.3,60,16,2024-04-08 11:21:00
1291,4652,97,3,12,64,4.4,60,8,2025-03-15 07:20:00
1292,4611,189,7,18,69,2.2,120,27,2025-06-29 11:32:00
1293,4589,104,20,23,67,4.8,90,29,2025-08-25 15:58:00
1294,4742,104,15,15,61,2.5,120,29,2025-05-28 21:31:00
1295,4676,97,1,18,67,1.1,60,18,2025-01-06 13:14:00
1296,4612,67,1,13,66,2.9,60,6,2025-06-10 22:54:00
1297,4438,103,11,10,65,4.2,60,9,2024-05-17 13:08:00
1298,4573,31,1,18,66,3.0,120,16,2025-01-26 19:30:00
1299,4470,158,16,23,70,1.2,120,12,2025-03-03 22:25:00
1300,4809,112,8,19,62,2.2,120,25,2025-09-25 14:35:00
1301,4700,192,4,13,62,3.3,90,16,2024-02-17 22:13:00
1302,4887,114,20,23,64,2.2,120,28,2025-12-15 10:41:00
1303,4821,64,20,24,61,1.5,60,12,2025-03-23 20:39:00
1304,4535,41,8,17,68,2.3,90,8,2024-04-16 12:47:00
1305,4743,23,19,20,68,2.7,60,25,2025-05-25 06:40:00
1306,4739,158,18,15,63,2.5,120,21,2024-06-14 18:25:00
1307,4649,76,7,13,68,3.8,90,30,2024-04-18 08:28:00
1308,5061,2,1,23,64,2.5,45,26,2024-04-23 17:26:00
1309,4998,110,5,10,61,3.6,60,6,2025-07-27 06:58:00
1310,5040,162,16,23,70,2.3,120,27,2025-12-19 06:59:00
1311,4648,29,2,12,68,3.8,90,22,2025-08-16 15:19:00
1312,4899,101,17,18,69,4.3,90,11,2025-03-18 16:46:00
1313,5016,96,15,19,69,2.4,60,14,2025-04-02 14:47:00
1314,4956,13,6,16,66,2.8,90,30,2025-09-23 17:23:00
1315,4582,54,18,14,66,3.8,90,9,2024-09-10 20:10:00
1316,4515,123,2,13,70,3.2,120,9,2025-11-01 21:17:00
1317,4545,41,13,21,63,1.6,45,9,2024-12-19 19:31:00
1318,4776,168,12,16,61,2.2,90,28,2024-04-16 20:27:00
1319,4525,184,9,17,62,2.2,90,29,2025-02-25 07:31:00
1320,4613,42,1,16,61,3.1,90,29,2025-02-15 10:21:00
1321,4990,62,15,14,64,1.4,120,23,2025-09-22 19:22:00
1322,4767,128,14,21,70,4.0,60,5,2025-11-13 17:06:00
1323,4943,113,17,14,68,2.7,45,22,2024-05-17 17:43:00
1324,4596,70,11,23,61,2.3,45,17,2024-08-15 07:48:00
1325,4611,170,1,22,63,2.1,90,28,2026-01-03 06:31:00
1326,4423,117,13,24,64,2.8,60,24,2025-08-22 06:49:00
1327,4826,134,5,11,70,1.1,120,5,2024-03-20 06:46:00
1328,4712,139,5,16,70,3.7,90,16,2025-10-10 21:14:00
1329,4590,195,12,13,67,4.2,120,17,2025-09-01 19:40:00
1330,4612,74,1,21,62,4.3,120,6,2024-11-15 10:58:00
1331,4548,89,18,24,62,3.5,120,24,2025-09-17 19:03:00
1332,4381,172,17,12,69,4.7,45,17,2025-04-30 20:50:00
1333,4798,44,7,24,69,1.5,45,25,2024-07-24 06:46:00
1334,5023,94,18,15,68,2.8,45,29,2025-09-27 08:45:00
1335,4992,19,3,20,63,4.5,60,15,2024-11-19 07:49:00
1336,5101,138,14,11,63,4.7,60,30,2024-07-22 06:29:00
1337,4459,62,13,15,62,3.9,45,16,2025-04-24 14:19:00
1338,4439,25,16,14,70,1.4,90,24,2025-03-15 08:43:00
1339,4489,162,11,14,67,2.6,45,18,2024-01-25 18:19:00
1340,4390,119,11,15,66,4.2,90,16,2025-04-08 12:48:00
1341,4739,79,20,10,61,3.1,120,25,2024-05-26 18:03:00
1342,4835,114,5,13,68,1.9,60,6,2025-07-13 21:31:00
1343,4602,100,14,23,65,2.9,90,26,2024-12-10 09:59:00
1344,4690,21,10,19,69,2.7,90,8,2025-01-11 08:12:00
1345,4702,66,5,21,66,3.3,120,9,2025-04-29 21:52:00
1346,4676,75,16,16,66,1.2,60,30,2025-12-16 22:11:00
1347,4512,11,14,23,61,4.0,45,12,2024-04-19 22:55:00
1348,4701,12,17,16,66,2.9,45,7,2025-11-17 14:13:00
1349,4808,35,12,17,63,3.6,60,23,2025-11-27 14:02:00
1350,4567,46,3,16,66,4.3,45,16,2025-02-27 15:43:00
1351,4897,157,7,11,69,4.8,60,6,2024-11-11 20:56:00
1352,4808,107,9,19,61,4.8,60,11,2024-08-20 10:02:00
1353,4461,100,20,24,64,3.6,120,29,2024-12-08 20:28:00
1354,4559,93,13,14,65,3.1,60,26,2024-07-02 22:46:00
1355,4693,83,19,13,65,2.1,90,20,2025-03-26 18:28:00
1356,4906,121,20,10,61,1.2,60,15,2024-08-08 09:30:00
1357,4442,173,4,24,67,3.8,90,6,2024-06-07 08:57:00
1358,4819,145,8,15,62,4.4,60,14,2025-12-02 16:11:00
1359,4927,4,1,22,64,1.1,90,17,2025-04-28 14:35:00
1360,5109,96,10,21,67,1.1,60,23,2026-01-17 14:28:00
1361,4968,146,14,13,63,1.8,90,6,2025-08-29 18:18:00
1362,4558,19,10,18,70,3.1,120,23,2024-05-09 15:50:00
1363,4604,200,20,21,61,3.4,90,15,2025-06-13 18:11:00
1364,4535,50,9,12,63,3.7,45,27,2025-05-09 15:02:00
1365,4661,33,12,17,70,1.4,90,12,2025-05-31 14:29:00
1366,4787,171,4,17,65,3.5,60,27,2025-04-06 13:24:00
1367,4798,88,16,14,64,2.9,45,23,2025-10-27 20:58:00
1368,4517,53,5,21,65,4.8,60,13,2024-08-18 22:55:00
1369,4651,25,5,23,63,4.8,45,7,2024-07-15 06:48:00
1370,4825,131,14,22,70,1.2,60,12,2024-02-09 07:46:00
1371,4681,154,13,24,61,3.9,60,11,2024-10-28 21:29:00
1372,4856,198,20,20,64,1.2,120,21,2024-06-15 13:38:00
1373,5055,74,11,21,65,4.8,45,12,2025-05-11 18:26:00
1374,4781,192,19,22,63,4.6,45,21,2024-12-14 22:47:00
1375,4444,173,11,18,67,3.5,45,10,2024-08-10 19:52:00
1376,4707,50,14,13,61,2.0,60,26,2025-04-13 12:48:00
1377,4659,127,10,14,62,4.3,60,25,2024-05-15 17:51:00
1378,4468,137,19,15,69,2.0,90,20,2025-05-12 17:45:00
1379,4464,82,4,23,65,5.0,120,18,2025-04-20 09:31:00
1380,4413,158,10,17,65,3.8,120,20,2024-02-20 12:11:00
1381,4763,15,10,15,66,4.9,120,18,2025-09-03 20:08:00
1382,4382,44,7,10,69,2.6,60,24,2025-07-30 15:48:00
1383,4565,126,1,12,70,4.4,120,17,2025-08-08 16:52:00
1384,5028,98,5,16,69,4.1,45,14,2025-09-07 15:56:00
1385,4659,129,15,16,67,1.2,120,17,2025-03-06 06:32:00
1386,4643,193,3,12,63,4.0,120,14,2024-03-08 08:46:00
1387,4672,69,2,22,64,2.2,45,21,2024-08-25 18:13:00
1388,4905,150,19,15,69,1.7,45,9,2025-05-03 15:22:00
1389,4586,124,17,23,66,4.2,120,6,2025-05-10 06:52:00
1390,4927,72,18,16,67,5.0,45,25,2025-01-12 16:57:00
1391,4572,30,7,20,66,4.5,45,20,2025-04-23 13:55:00
1392,4918,15,3,14,67,3.3,90,8,2024-04-24 06:04:00
1393,4767,15,2,14,62,2.0,60,10,2025-05-10 18:58:00
1394,5055,135,20,23,63,3.5,120,9,2025-12-03 19:32:00
1395,4493,169,18,11,69,1.7,90,21,2025-12-10 15:04:00
1396,4783,178,13,10,69,4.9,60,14,2025-01-05 12:47:00
1397,5000,120,20,24,63,3.4,120,23,2025-01-06 16:33:00
1398,4584,91,4,18,68,2.0,90,13,2025-11-02 13:48:00
1399,4487,93,4,22,68,2.4,120,28,2024-10-10 06:51:00
1400,4381,119,18,15,68,2.1,60,27,2025-11-18 09:45:00
1401,5094,94,12,12,64,3.8,120,10,2024-03-27 12:12:00
1402,5092,70,2,21,68,3.0,45,10,2024-05-21 06:05:00
1403,4954,99,15,17,69,4.6,45,7,2025-10-11 11:54:00
1404,4717,143,1,17,70,3.6,90,21,2025-06-27 21:32:00
1405,4704,121,11,13,70,4.5,90,21,2024-08-20 09:31:00
1406,4910,142,10,21,68,2.8,45,6,2025-06-27 18:09:00
1407,4492,96,11,21,66,3.9,60,29,2024-03-19 22:40:00
1408,5077,151,5,19,65,1.2,45,24,2024-09-19 21:48:00
1409,4384,78,18,12,68,3.1,60,22,2024-10-17 14:56:00
1410,4527,19,17,12,68,2.6,120,6,2024-02-22 18:10:00
1411,4793,166,15,13,63,3.2,45,6,2024-08-26 17:14:00
1412,4742,60,18,19,64,3.0,45,6,2025-10-18 14:51:00
1413,4800,57,10,11,70,2.5,90,14,2024-05-08 19:30:00
1414,4542,39,4,23,68,5.0,60,17,2024-12-23 13:13:00
1415,4903,57,8,18,66,2.2,90,14,2024-10-22 07:42:00
1416,4704,85,8,14,68,2.7,90,14,2024-10-28 20:43:00
1417,4783,112,12,16,63,2.6,60,13,2024-06-16 07:18:00
1418,4702,75,9,24,62,3.8,60,12,2024-09-03 09:54:00
1419,4551,152,19,16,64,3.8,45,11,2026-01-09 11:39:00
1420,4423,63,11,19,63,3.9,45,28,2024-11-20 06:10:00
1421,4689,64,20,21,66,3.2,120,16,2024-12-24 13:19:00
1422,4389,43,19,21,61,2.5,60,9,2025-04-30 10:57:00
1423,5018,188,6,14,69,4.8,90,6,2024-03-01 16:31:00
1424,4619,48,15,24,68,3.0,120,14,2024-07-26 21:19:00
1425,4979,143,7,12,62,3.8,60,24,2024-08-01 06:00:00
1426,4609,155,19,10,69,2.5,45,19,2024-07-12 08:13:00
1427,4860,98,9,20,70,2.6,60,25,2024-11-07 08:15:00
1428,4805,183,7,14,64,4.8,90,6,2025-09-04 22:00:00
1429,4642,189,5,19,63,2.9,120,30,2025-03-03 17:56:00
1430,5019,75,12,19,69,4.1,120,25,2024-02-26 19:10:00
1431,4579,115,10,22,68,4.7,60,24,2025-11-29 21:40:00
1432,5095,51,5,11,68,4.6,60,30,2025-02-19 20:25:00
1433,4745,140,4,19,64,1.6,90,25,2025-12-07 13:53:00
1434,5079,76,5,16,65,1.8,60,26,2025-08-20 22:22:00
1435,4971,125,2,12,66,1.1,90,12,2024-09-16 16:21:00
1436,4628,4,20,22,65,2.7,45,21,2025-04-28 14:28:00
1437,5002,96,1,19,68,3.4,45,22,2025-11-26 11:56:00
1438,5092,185,17,22,68,2.0,90,27,2024-05-05 22:11:00
1439,5061,130,12,19,66,2.3,120,16,2025-03-14 12:34:00
1440,4891,142,5,16,68,4.9,120,12,2024-01-18 11:27:00
1441,4550,10,8,15,66,4.3,60,13,2025-12-29 18:24:00
1442,5107,171,10,11,66,1.5,90,25,2025-08-19 16:19:00
1443,4480,39,16,23,63,1.2,60,14,2025-02-06 07:36:00
1444,5043,157,6,16,64,4.3,45,18,2024-11-09 17:18:00
1445,5086,40,7,21,66,3.1,45,29,2025-10-06 11:15:00
1446,4759,42,8,19,66,3.1,120,10,2024-12-08 16:58:00
1447,4425,160,10,20,65,3.4,45,17,2025-08-22 15:50:00
1448,5100,13,16,17,63,4.8,120,30,2025-04-29 07:05:00
1449,4874,94,18,12,61,4.3,60,25,2024-11-22 13:32:00
1450,4973,36,11,14,62,3.2,90,6,2025-12-25 11:01:00
1451,4732,111,7,23,69,2.3,90,10,2024-12-24 13:09:00
1452,4968,189,6,20,65,3.5,90,17,2024-06-26 21:45:00
1453,4751,171,18,24,70,3.3,120,23,2024-11-08 11:35:00
1454,4540,66,19,10,66,4.8,45,27,2024-05-08 19:01:00
1455,4858,156,20,13,64,3.8,120,29,2024-01-31 11:43:00
1456,4636,43,3,20,70,2.0,45,24,2024-10-26 16:16:00
1457,4479,37,14,21,67,3.6,90,9,2024-03-19 10:53:00
1458,4411,31,1,24,61,2.1,90,24,2024-07-04 11:52:00
1459,4822,144,8,12,70,3.7,90,22,2024-09-02 17:01:00
1460,4412,54,16,23,67,3.1,120,19,2024-02-17 08:41:00
1461,4936,85,7,13,65,2.4,120,19,2024-09-09 21:23:00
1462,4862,9,6,16,69,2.3,120,11,2025-06-14 11:44:00
1463,4867,183,20,19,62,2.6,90,20,2025-02-12 19:50:00
1464,4815,86,4,20,66,3.1,45,8,2025-09-08 15:23:00
1465,4531,188,10,15,61,3.6,120,13,2025-06-21 09:28:00
1466,4704,72,20,22,70,3.8,45,30,2025-12-08 13:10:00
1467,4416,67,9,21,69,1.9,90,22,2024-12-30 15:14:00
1468,4813,25,20,17,69,1.7,120,14,2025-11-04 06:17:00
1469,4658,31,3,24,66,2.1,45,30,2024-05-11 22:12:00
1470,4473,52,2,24,67,2.8,90,6,2025-11-26 07:00:00
1471,5042,5,14,18,61,2.5,45,16,2024-09-18 15:52:00
1472,4681,101,11,14,61,3.8,60,29,2024-10-07 21:10:00
1473,4661,128,9,22,62,4.8,60,28,2025-11-19 19:34:00
1474,4734,129,7,12,66,2.9,45,23,2025-05-06 17:01:00
1475,4868,105,2,17,61,1.5,90,18,2024-05-12 18:49:00
1476,5103,199,10,24,61,3.9,120,12,2025-07-30 13:06:00
1477,4704,81,1,11,70,3.7,120,30,2025-06-26 11:21:00
1478,5013,144,2,15,70,3.9,120,7,2025-08-17 17:21:00
1479,4497,133,20,24,62,1.0,120,18,2025-07-12 22:03:00
1480,5037,70,1,24,70,1.8,90,23,2025-06-20 11:34:00
1481,4421,66,14,17,66,3.2,90,16,2024-04-12 12:38:00
1482,5103,156,13,10,67,4.9,90,25,2024-06-28 08:41:00
1483,4487,26,3,23,68,2.0,60,26,2025-04-03 09:51:00
1484,4742,192,5,21,66,3.6,90,6,2025-03-18 12:48:00
1485,4846,19,9,14,67,3.9,60,19,2025-06-07 08:44:00
1486,4714,140,11,23,65,2.5,45,25,2024-05-11 17:17:00
1487,4595,99,3,18,66,4.0,45,15,2025-09-22 19:09:00
1488,4427,10,8,15,64,2.0,45,8,2024-04-04 06:11:00
1489,4933,192,15,18,68,3.3,90,22,2024-03-29 15:02:00
1490,5097,51,7,13,63,3.1,60,19,2025-04-17 08:07:00
1491,4877,170,16,20,67,2.2,60,11,2025-06-21 11:15:00
1492,4587,41,13,24,66,1.3,90,17,2024-04-21 07:09:00
1493,5060,172,15,15,61,3.6,45,13,2024-01-31 16:04:00
1494,5012,154,3,23,65,3.9,90,11,2025-05-27 22:48:00
1495,4795,80,6,16,62,2.5,60,10,2025-03-28 11:00:00
1496,4982,49,3,19,66,2.6,60,24,2024-08-28 08:25:00
1497,4431,108,18,10,64,4.6,90,28,2025-08-13 16:27:00
1498,4628,162,16,19,62,1.5,45,16,2024-12-29 06:54:00
1499,4454,164,16,12,67,3.7,60,26,2025-02-08 21:19:00
1500,4668,132,8,18,65,4.4,120,5,2024-05-02 12:36:00
1501,4386,150,18,15,61,3.0,60,11,2025-05-09 17:52:00
1502,5052,52,18,16,69,1.2,60,23,2026-01-06 13:54:00
1503,4524,91,5,23,65,4.9,120,13,2025-10-14 18:47:00
1504,4552,111,2,11,69,2.0,90,25,2024-08-16 11:14:00
1505,4998,68,7,23,61,2.2,90,29,2025-03-18 06:02:00
1506,4844,17,14,20,66,4.3,90,11,2025-04-09 06:03:00
1507,4996,99,19,14,67,2.5,90,13,2025-12-29 09:29:00
1508,4520,54,20,18,63,2.9,45,21,2025-07-20 16:58:00
1509,4987,116,16,17,64,4.1,60,12,2025-07-08 10:50:00
1510,4585,188,1,11,61,3.1,60,14,2025-12-20 21:22:00
1511,4386,141,1,21,63,4.8,60,20,2024-02-18 20:15:00
1512,5095,188,17,23,67,2.6,120,20,2024-05-18 08:37:00
1513,4505,30,9,12,68,3.4,120,16,2024-11-26 21:12:00
1514,4594,142,2,17,67,2.4,45,25,2025-03-06 12:30:00
1515,4806,92,3,21,66,1.2,90,10,2024-09-05 21:03:00
1516,4665,153,16,13,66,3.1,90,5,2025-07-21 11:30:00
1517,4829,109,8,23,67,4.1,60,11,2024-08-22 20:22:00
1518,4730,26,19,13,68,1.3,90,22,2025-07-14 07:46:00
1519,4507,165,18,23,67,3.7,120,14,2025-07-17 12:10:00
1520,4843,3,14,10,66,1.8,60,26,2024-01-19 11:24:00
1521,4653,73,15,22,67,4.3,90,10,2024-04-18 21:13:00
1522,4533,132,6,12,66,1.9,90,24,2024-04-22 12:29:00
1523,5051,181,19,24,69,1.1,120,29,2024-10-28 11:08:00
1524,4401,54,14,15,66,2.0,60,16,2024-12-18 20:30:00
1525,4684,174,7,24,64,3.5,45,17,2025-09-11 22:55:00
1526,4772,27,5,10,67,3.8,120,22,2025-12-09 22:37:00
1527,4687,30,1,14,70,3.7,120,20,2025-10-17 08:03:00
1528,4507,127,11,24,64,3.8,45,24,2024-02-28 13:00:00
1529,4785,197,10,15,70,3.3,45,5,2025-01-09 06:46:00
1530,5100,166,9,17,63,2.3,90,22,2025-10-20 18:52:00
1531,4688,111,7,20,64,4.8,60,18,2024-11-18 15:13:00
1532,4487,86,10,20,65,2.5,45,11,2025-06-04 09:28:00
1533,4560,64,6,21,67,2.2,120,17,2024-09-19 08:01:00
1534,4494,159,15,10,67,3.6,120,30,2024-03-13 06:05:00
1535,4451,51,3,18,63,2.7,120,8,2024-03-23 10:13:00
1536,4648,86,20,21,63,3.2,120,16,2025-06-23 06:07:00
1537,4877,159,14,15,67,3.0,90,20,2025-09-02 08:25:00
1538,4412,106,5,11,67,2.4,120,10,2024-01-18 16:33:00
1539,4445,162,18,15,64,3.2,90,9,2024-09-15 06:54:00
1540,4935,80,16,13,67,2.7,45,15,2025-02-12 14:08:00
1541,4941,8,6,14,69,4.2,120,25,2025-04-15 22:46:00
1542,4680,85,12,13,68,5.0,90,19,2025-08-22 09:24:00
1543,4852,98,13,24,63,4.5,90,20,2025-03-26 13:31:00
1544,4893,55,15,10,62,1.7,120,7,2025-03-19 07:37:00
1545,4954,160,13,12,68,3.9,90,14,2024-09-05 06:15:00
1546,4858,57,19,13,70,1.2,45,19,2025-07-17 19:27:00
1547,5030,175,18,15,64,1.1,90,12,2025-09-02 14:08:00
1548,5086,68,15,16,67,2.4,120,25,2025-02-11 19:39:00
1549,5040,127,14,23,68,4.9,90,27,2025-09-19 14:28:00
1550,4579,195,10,19,68,2.1,45,12,2025-08-29 16:46:00
1551,5110,14,20,22,61,4.8,120,22,2025-06-07 12:35:00
1552,4451,43,16,13,68,3.7,120,19,2025-12-28 08:19:00
1553,4392,155,5,12,61,2.2,90,30,2025-10-28 16:39:00
1554,4470,105,15,22,63,3.6,60,18,2024-07-02 17:52:00
1555,4515,128,10,11,67,3.3,120,22,2025-10-01 15:10:00
1556,4759,93,4,21,62,4.0,120,10,2024-10-23 16:18:00
1557,4881,76,5,14,64,2.0,90,11,2024-04-26 21:52:00
1558,4893,63,9,19,61,3.8,120,26,2024-06-29 18:29:00
1559,4769,125,6,19,68,3.9,90,15,2025-03-11 14:47:00
1560,4696,40,15,10,70,4.4,90,15,2025-08-19 20:56:00
1561,5020,174,10,12,68,3.6,45,22,2024-08-08 12:09:00
1562,5063,142,18,16,65,4.2,90,28,2024-11-26 22:43:00
1563,4463,81,15,14,69,3.1,45,15,2024-07-23 13:41:00
1564,4530,64,10,11,67,4.3,60,26,2024-02-13 20:43:00
1565,5071,166,8,17,63,3.4,90,10,2025-06-04 14:40:00
1566,4429,38,20,12,69,1.4,90,30,2025-10-30 07:34:00
1567,4493,80,14,14,61,3.6,90,8,2025-04-21 12:09:00
1568,4627,111,2,11,66,1.3,120,11,2025-04-25 12:57:00
1569,5008,127,4,12,69,3.3,120,5,2024-08-25 21:16:00
1570,4653,39,16,17,70,1.5,45,7,2025-03-18 18:31:00
1571,4567,149,11,11,69,1.4,120,9,2024-07-17 10:08:00
1572,4713,81,19,18,69,3.8,45,8,2024-08-14 16:38:00
1573,4395,147,16,20,70,2.2,45,19,2025-04-03 19:40:00
1574,4687,40,17,22,68,2.9,120,13,2024-11-13 08:13:00
1575,4847,96,9,14,69,1.3,120,23,2024-10-13 18:21:00
1576,5051,62,2,20,63,2.7,45,29,2025-04-14 13:38:00
1577,4629,115,13,12,64,1.6,60,20,2024-11-08 19:03:00
1578,4708,47,19,10,70,2.9,120,18,2024-06-15 07:43:00
1579,4862,16,3,21,64,4.3,60,6,2024-02-29 08:24:00
1580,4761,92,8,10,67,2.9,120,18,2025-02-17 13:32:00
1581,4612,88,18,14,69,4.8,90,11,2024-02-07 13:04:00
1582,4747,11,16,14,61,3.8,60,14,2025-02-18 22:10:00
1583,4513,64,11,12,64,3.4,45,21,2025-08-11 18:05:00
1584,4820,71,8,24,64,1.7,45,17,2025-06-16 21:09:00
1585,4969,63,13,12,63,3.6,90,29,2025-10-02 12:36:00
1586,4434,181,1,21,65,3.8,120,10,2025-04-30 09:21:00
1587,5084,93,12,16,62,1.6,90,22,2024-10-29 16:16:00
1588,4831,114,5,17,68,3.0,60,25,2024-04-13 08:47:00
1589,4428,127,2,14,65,2.9,90,27,2025-11-10 17:27:00
1590,5014,165,16,20,65,4.0,45,19,2025-03-23 13:49:00
1591,4957,8,3,16,61,2.6,90,20,2025-02-08 18:04:00
1592,4911,48,13,12,63,1.5,90,27,2025-12-03 10:29:00
1593,4420,135,4,22,69,2.3,45,27,2024-04-18 08:26:00
1594,4840,177,6,21,69,2.9,120,29,2025-08-07 06:24:00
1595,4737,152,4,13,70,1.1,90,20,2024-06-18 17:59:00
1596,4736,166,11,12,65,2.6,90,27,2025-06-01 19:26:00
1597,4698,142,6,22,61,2.9,90,26,2024-08-08 09:05:00
1598,5098,188,6,22,64,3.8,120,20,2025-10-04 13:58:00
1599,4633,16,11,10,64,4.9,90,27,2025-04-01 17:23:00
1600,4785,176,2,15,67,4.6,60,14,2025-02-16 18:56:00
1601,4741,2,16,10,68,2.8,45,11,2025-11-27 09:16:00
1602,4952,18,17,13,69,3.1,60,9,2025-07-11 11:25:00
1603,5093,186,8,17,69,2.3,45,9,2024-07-25 20:18:00
1604,4932,118,17,22,70,3.1,45,14,2025-09-04 18:34:00
1605,4996,152,3,18,67,2.7,45,9,2025-12-29 06:57:00
1606,4930,50,15,10,65,2.4,60,26,2025-06-12 09:21:00
1607,4816,18,13,16,69,4.2,45,12,2024-11-18 11:16:00
1608,4867,33,9,22,67,4.8,120,17,2024-01-21 08:54:00
1609,4555,159,5,17,62,2.9,120,7,2026-01-05 12:08:00
1610,4852,67,2,24,64,2.4,45,5,2025-05-27 18:39:00
1611,4540,26,17,12,63,2.1,45,11,2024-01-25 17:08:00
1612,4877,134,14,12,69,2.7,45,19,2024-10-18 20:07:00
1613,4710,79,2,19,62,2.3,90,22,2024-08-06 16:12:00
1614,5100,154,1,16,67,1.1,60,22,2025-07-27 21:45:00
1615,4811,154,17,19,66,4.8,90,22,2025-05-22 13:47:00
1616,4459,158,2,13,65,2.4,120,15,2024-08-11 15:12:00
1617,4922,177,10,14,61,2.4,90,8,2025-10-17 06:27:00
1618,4475,40,1,16,63,1.4,90,20,2024-07-17 22:17:00
1619,4953,188,11,24,61,4.2,45,12,2025-11-01 20:26:00
